,signature,target
41667,REP.A004_HA1E_24H:L22,BRD-K22134346
41668,REP.A004_HA1E_24H:L23,BRD-K22134346
41669,REP.A004_MCF7_24H:L19,BRD-K22134346
41670,REP.A004_MCF7_24H:L20,BRD-K22134346
41671,REP.A004_MCF7_24H:L23,BRD-K22134346
41672,REP.A004_HELA_24H:L21,BRD-K22134346
41673,REP.A004_HA1E_24H:L21,BRD-K22134346
41674,REP.A004_HT29_24H:L20,BRD-K22134346
41675,REP.A004_YAPC_24H:L20,BRD-K22134346
41676,REP.A004_YAPC_24H:L22,BRD-K22134346
41677,REP.A004_A375_24H:L24,BRD-K22134346
41678,REP.A004_YAPC_24H:L21,BRD-K22134346
41679,REP.A004_A375_24H:L22,BRD-K22134346
41680,REP.A004_PC3_24H:L22,BRD-K22134346
41681,REP.A004_YAPC_24H:L19,BRD-K22134346
41682,REP.A004_HT29_24H:L24,BRD-K22134346
41683,REP.A004_HT29_24H:L23,BRD-K22134346
41684,REP.A004_MCF7_24H:L21,BRD-K22134346
41685,REP.A004_HT29_24H:L21,BRD-K22134346
41686,REP.A004_A375_24H:L20,BRD-K22134346
41687,REP.A004_A375_24H:L19,BRD-K22134346
41688,REP.A004_HT29_24H:L22,BRD-K22134346
41689,REP.A004_A375_24H:L21,BRD-K22134346
41690,LJP006_PC3_24H:L16,BRD-A79768653
41691,LJP006_PC3_24H:L15,BRD-A79768653
41692,LJP006_PC3_24H:L13,BRD-A79768653
41693,LJP006_MDAMB231_3H:L18,BRD-A79768653
41694,LJP009_MCF7_24H:B03,BRD-A79768653
41695,LJP006_SKBR3_24H:L13,BRD-A79768653
41696,LJP006_PC3_24H:L17,BRD-A79768653
41697,LJP006_PC3_24H:L18,BRD-A79768653
41698,LJP006_PC3_24H:L14,BRD-A79768653
41699,REP.A024_PC3_24H:P24,BRD-A79768653
41700,LJP006_MDAMB231_3H:L17,BRD-A79768653
41701,LJP008_SKL.C_24H:B03,BRD-A79768653
41702,LJP008_HT29_24H:B03,BRD-A79768653
41703,LJP006_HS578T_24H:L18,BRD-A79768653
41704,LJP006_HS578T_24H:L17,BRD-A79768653
41705,LJP006_SKBR3_24H:L14,BRD-A79768653
41706,REP.A024_PC3_24H:P23,BRD-A79768653
41707,LJP009_HEPG2_24H:B03,BRD-A79768653
41708,REP.A024_PC3_24H:P22,BRD-A79768653
41709,REP.A024_PC3_24H:P21,BRD-A79768653
41710,REP.A024_PC3_24H:P20,BRD-A79768653
41711,REP.A024_PC3_24H:P19,BRD-A79768653
41712,LJP006_MDAMB231_3H:L16,BRD-A79768653
41713,LJP006_MDAMB231_3H:L15,BRD-A79768653
41714,REP.A024_YAPC_24H:P19,BRD-A79768653
41715,LJP006_SKBR3_24H:L15,BRD-A79768653
41716,LJP007_PC3_24H:B03,BRD-A79768653
41717,LJP006_SKBR3_24H:L17,BRD-A79768653
41718,LJP006_HME1_3H:L16,BRD-A79768653
41719,LJP006_HME1_3H:L15,BRD-A79768653
41720,LJP007_HCC515_24H:B03,BRD-A79768653
41721,LPROT001_MCF7_6H:K23,BRD-A79768653
41722,LPROT001_MCF7_6H:K21,BRD-A79768653
41723,LPROT001_MCF7_6H:K19,BRD-A79768653
41724,LJP009_HT29_24H:B03,BRD-A79768653
41725,LJP007_HA1E_24H:B03,BRD-A79768653
41726,LJP008_CD34_24H:B03,BRD-A79768653
41727,LJP006_HME1_24H:L18,BRD-A79768653
41728,LJP006_HME1_24H:L17,BRD-A79768653
41729,LJP006_HME1_24H:L16,BRD-A79768653
41730,LJP006_HME1_24H:L15,BRD-A79768653
41731,LPROT002_A549_6H:K19,BRD-A79768653
41732,LPROT002_A549_6H:K21,BRD-A79768653
41733,LJP006_HME1_3H:L17,BRD-A79768653
41734,LPROT002_A549_6H:K23,BRD-A79768653
41735,LJP006_HME1_3H:L18,BRD-A79768653
41736,LJP007_HEPG2_24H:B03,BRD-A79768653
41737,LJP008_NPC.TAK_24H:B03,BRD-A79768653
41738,LJP007_NPC.TAK_24H:B03,BRD-A79768653
41739,LPROT001_NPC.TAK_6H:K24,BRD-A79768653
41740,LJP009_HA1E_24H:B03,BRD-A79768653
41741,LPROT001_NPC.TAK_6H:K22,BRD-A79768653
41742,LPROT001_NPC.TAK_6H:K20,BRD-A79768653
41743,LJP007_MCF7_24H:B03,BRD-A79768653
41744,LJP007_JURKAT_24H:B03,BRD-A79768653
41745,LJP007_HUVEC_24H:B03,BRD-A79768653
41746,LJP008_A375_24H:B03,BRD-A79768653
41747,LJP008_PC3_24H:B03,BRD-A79768653
41748,LJP006_HS578T_24H:L13,BRD-A79768653
41749,LJP009_A549_24H:B03,BRD-A79768653
41750,LJP007_HT29_24H:B03,BRD-A79768653
41751,LJP007_HME1_24H:B03,BRD-A79768653
41752,LJP008_MCF7_24H:B03,BRD-A79768653
41753,LJP006_SKBR3_24H:L16,BRD-A79768653
41754,LJP008_HA1E_24H:B03,BRD-A79768653
41755,LJP008_HUVEC_24H:B03,BRD-A79768653
41756,LJP006_SKBR3_3H:L14,BRD-A79768653
41757,LJP008_A549_24H:B03,BRD-A79768653
41758,REP.A024_YAPC_24H:P24,BRD-A79768653
41759,REP.A024_YAPC_24H:P23,BRD-A79768653
41760,REP.A024_YAPC_24H:P22,BRD-A79768653
41761,REP.A024_YAPC_24H:P21,BRD-A79768653
41762,LJP006_SKBR3_3H:L13,BRD-A79768653
41763,LJP006_HEPG2_24H:L18,BRD-A79768653
41764,LJP006_HEPG2_24H:L17,BRD-A79768653
41765,REP.A024_YAPC_24H:P20,BRD-A79768653
41766,LJP006_HEPG2_24H:L16,BRD-A79768653
41767,LJP006_HEPG2_24H:L15,BRD-A79768653
41768,LJP006_HEPG2_24H:L14,BRD-A79768653
41769,LJP006_HEPG2_24H:L13,BRD-A79768653
41770,LJP006_SKBR3_24H:L18,BRD-A79768653
41771,LJP006_SKBR3_3H:L15,BRD-A79768653
41772,LJP007_SKL.C_24H:B03,BRD-A79768653
41773,LJP006_SKBR3_3H:L16,BRD-A79768653
41774,LJP006_SKBR3_3H:L18,BRD-A79768653
41775,LJP006_HME1_24H:L14,BRD-A79768653
41776,LJP006_HME1_3H:L14,BRD-A79768653
41777,LJP006_HME1_3H:L13,BRD-A79768653
41778,LJP006_HME1_24H:L13,BRD-A79768653
41779,LJP007_CD34_24H:B03,BRD-A79768653
41780,LPROT001_A375_6H:L23,BRD-A79768653
41781,LPROT001_A375_6H:L21,BRD-A79768653
41782,LPROT001_A375_6H:L19,BRD-A79768653
41783,LJP007_ASC.C_24H:B03,BRD-A79768653
41784,LJP009_SKL.C_24H:B03,BRD-A79768653
41785,LJP007_A549_24H:B03,BRD-A79768653
41786,LJP009_PC3_24H:B03,BRD-A79768653
41787,LJP009_ASC.C_24H:B03,BRD-A79768653
41788,LJP007_A375_24H:B03,BRD-A79768653
41789,LJP009_NPC.TAK_24H:B03,BRD-A79768653
41790,LJP006_SKBR3_3H:L17,BRD-A79768653
41791,LJP006_MDAMB231_3H:L14,BRD-A79768653
41792,LJP007_NEU_24H:B03,BRD-A79768653
41793,REP.A024_HA1E_24H:P19,BRD-A79768653
41794,LJP008_ASC.C_24H:B03,BRD-A79768653
41795,LJP009_SKL_24H:B03,BRD-A79768653
41796,LJP006_LNCAP_3H:L18,BRD-A79768653
41797,LJP009_A375_24H:B03,BRD-A79768653
41798,LJP009_HME1_24H:B03,BRD-A79768653
41799,LJP006_LNCAP_3H:L17,BRD-A79768653
41800,LJP006_LNCAP_3H:L16,BRD-A79768653
41801,REP.A024_HELA_24H:P24,BRD-A79768653
41802,REP.A024_HELA_24H:P23,BRD-A79768653
41803,REP.A024_HELA_24H:P22,BRD-A79768653
41804,REP.A024_HELA_24H:P21,BRD-A79768653
41805,REP.A024_HELA_24H:P20,BRD-A79768653
41806,LJP006_LNCAP_3H:L15,BRD-A79768653
41807,REP.A024_HELA_24H:P19,BRD-A79768653
41808,LJP006_LNCAP_3H:L14,BRD-A79768653
41809,LJP009_NPC_24H:B03,BRD-A79768653
41810,LJP006_A549_24H:L18,BRD-A79768653
41811,LJP006_A549_24H:L17,BRD-A79768653
41812,LJP006_A549_24H:L16,BRD-A79768653
41813,LJP009_HUVEC_24H:B03,BRD-A79768653
41814,LJP006_MCF10A_24H:L17,BRD-A79768653
41815,LJP006_MCF10A_24H:L16,BRD-A79768653
41816,LJP006_MCF10A_24H:L15,BRD-A79768653
41817,REP.A024_A375_24H:P24,BRD-A79768653
41818,REP.A024_A375_24H:P23,BRD-A79768653
41819,LJP009_CD34_24H:B03,BRD-A79768653
41820,LJP006_LNCAP_3H:L13,BRD-A79768653
41821,REP.A024_A375_24H:P22,BRD-A79768653
41822,REP.A024_A375_24H:P20,BRD-A79768653
41823,REP.A024_A375_24H:P19,BRD-A79768653
41824,LJP006_MCF10A_24H:L14,BRD-A79768653
41825,LJP006_MCF10A_24H:L13,BRD-A79768653
41826,LJP006_A549_24H:L13,BRD-A79768653
41827,LJP006_A549_24H:L14,BRD-A79768653
41828,LJP006_A549_24H:L15,BRD-A79768653
41829,LJP006_MDAMB231_3H:L13,BRD-A79768653
41830,LJP006_HA1E_24H:L18,BRD-A79768653
41831,LJP006_HA1E_24H:L17,BRD-A79768653
41832,LJP006_HA1E_24H:L16,BRD-A79768653
41833,LJP006_HT29_24H:L14,BRD-A79768653
41834,LJP006_HT29_24H:L13,BRD-A79768653
41835,LJP006_BT20_3H:L13,BRD-A79768653
41836,LJP006_HS578T_24H:L16,BRD-A79768653
41837,LJP006_HS578T_24H:L15,BRD-A79768653
41838,LJP006_BT20_3H:L14,BRD-A79768653
41839,LJP006_BT20_3H:L15,BRD-A79768653
41840,LJP006_HT29_24H:L15,BRD-A79768653
41841,LJP006_BT20_3H:L16,BRD-A79768653
41842,LJP006_BT20_3H:L18,BRD-A79768653
41843,LJP006_HS578T_3H:L18,BRD-A79768653
41844,LJP006_HS578T_3H:L17,BRD-A79768653
41845,LJP006_HS578T_3H:L16,BRD-A79768653
41846,LJP006_HS578T_3H:L15,BRD-A79768653
41847,LJP006_HS578T_3H:L14,BRD-A79768653
41848,LJP006_HS578T_3H:L13,BRD-A79768653
41849,LJP006_BT20_3H:L17,BRD-A79768653
41850,LJP006_MCF10A_24H:L18,BRD-A79768653
41851,LJP009_HCC515_24H:B03,BRD-A79768653
41852,LJP006_HT29_24H:L17,BRD-A79768653
41853,LJP006_HA1E_24H:L15,BRD-A79768653
41854,LJP006_HA1E_24H:L14,BRD-A79768653
41855,LJP006_HA1E_24H:L13,BRD-A79768653
41856,LJP006_LNCAP_24H:L18,BRD-A79768653
41857,LJP006_LNCAP_24H:L17,BRD-A79768653
41858,LJP006_LNCAP_24H:L16,BRD-A79768653
41859,LJP006_LNCAP_24H:L15,BRD-A79768653
41860,LJP006_HT29_24H:L16,BRD-A79768653
41861,LJP006_LNCAP_24H:L14,BRD-A79768653
41862,LJP006_BT20_24H:L13,BRD-A79768653
41863,LJP006_BT20_24H:L14,BRD-A79768653
41864,LJP006_BT20_24H:L15,BRD-A79768653
41865,LJP006_BT20_24H:L16,BRD-A79768653
41866,LJP006_BT20_24H:L17,BRD-A79768653
41867,LJP006_BT20_24H:L18,BRD-A79768653
41868,LJP006_HT29_24H:L18,BRD-A79768653
41869,LJP006_LNCAP_24H:L13,BRD-A79768653
41870,LJP009_NPC.CAS9_24H:B03,BRD-A79768653
41871,REP.A024_A375_24H:P21,BRD-A79768653
41872,LJP006_MCF7_3H:L16,BRD-A79768653
41873,REP.A024_HA1E_24H:P22,BRD-A79768653
41874,REP.A024_HA1E_24H:P23,BRD-A79768653
41875,REP.A024_HA1E_24H:P24,BRD-A79768653
41876,LJP006_MCF7_3H:L18,BRD-A79768653
41877,LJP006_MCF7_3H:L17,BRD-A79768653
41878,LJP009_NEU_24H:B03,BRD-A79768653
41879,LJP006_MCF7_3H:L15,BRD-A79768653
41880,LJP006_MDAMB231_24H:L13,BRD-A79768653
41881,LJP006_MDAMB231_24H:L14,BRD-A79768653
41882,LJP006_MCF7_3H:L14,BRD-A79768653
41883,LJP008_HEPG2_24H:B03,BRD-A79768653
41884,LJP006_MCF7_3H:L13,BRD-A79768653
41885,LJP008_NPC.CAS9_24H:B03,BRD-A79768653
41886,LJP008_NPC_24H:B03,BRD-A79768653
41887,LJP006_MCF7_24H:L18,BRD-A79768653
41888,LJP008_NEU_24H:B03,BRD-A79768653
41889,LJP008_HME1_24H:B03,BRD-A79768653
41890,LJP006_HCC515_24H:L13,BRD-A79768653
41891,LJP006_HCC515_24H:L15,BRD-A79768653
41892,LJP007_NPC.CAS9_24H:B03,BRD-A79768653
41893,LPROT001_PC3_6H:L20,BRD-A79768653
41894,LJP007_MNEU.E_24H:B03,BRD-A79768653
41895,LPROT001_PC3_6H:L22,BRD-A79768653
41896,LPROT001_PC3_6H:L24,BRD-A79768653
41897,REP.A024_MCF7_24H:P24,BRD-A79768653
41898,REP.A024_MCF7_24H:P23,BRD-A79768653
41899,REP.A024_HA1E_24H:P21,BRD-A79768653
41900,REP.A024_MCF7_24H:P22,BRD-A79768653
41901,REP.A024_MCF7_24H:P21,BRD-A79768653
41902,REP.A024_MCF7_24H:P20,BRD-A79768653
41903,REP.A024_MCF7_24H:P19,BRD-A79768653
41904,LJP006_HCC515_24H:L18,BRD-A79768653
41905,LJP006_HCC515_24H:L17,BRD-A79768653
41906,LJP006_HCC515_24H:L16,BRD-A79768653
41907,LJP006_HCC515_24H:L14,BRD-A79768653
41908,LJP006_MCF7_24H:L16,BRD-A79768653
41909,LJP006_MCF7_24H:L17,BRD-A79768653
41910,LJP006_MCF7_24H:L14,BRD-A79768653
41911,REP.A024_HT29_24H:P21,BRD-A79768653
41912,REP.A024_HT29_24H:P20,BRD-A79768653
41913,REP.A024_HT29_24H:P19,BRD-A79768653
41914,LJP008_ASC_24H:B03,BRD-A79768653
41915,LJP006_MCF10A_3H:L18,BRD-A79768653
41916,LJP008_HCC515_24H:B03,BRD-A79768653
41917,LJP006_MCF10A_3H:L17,BRD-A79768653
41918,LJP006_MCF10A_3H:L16,BRD-A79768653
41919,LJP006_MCF10A_3H:L15,BRD-A79768653
41920,LJP006_MCF10A_3H:L14,BRD-A79768653
41921,LJP006_MCF10A_3H:L13,BRD-A79768653
41922,LJP007_ASC_24H:B03,BRD-A79768653
41923,LJP006_HS578T_24H:L14,BRD-A79768653
41924,LJP007_SKL_24H:B03,BRD-A79768653
41925,REP.A024_HA1E_24H:P20,BRD-A79768653
41926,LJP006_MCF7_24H:L15,BRD-A79768653
41927,REP.A024_HT29_24H:P23,BRD-A79768653
41928,REP.A024_HT29_24H:P22,BRD-A79768653
41929,LJP009_ASC_24H:B03,BRD-A79768653
41930,LJP006_MCF7_24H:L13,BRD-A79768653
41931,LJP006_MDAMB231_24H:L15,BRD-A79768653
41932,LJP006_A375_24H:L13,BRD-A79768653
41933,REP.A024_HT29_24H:P24,BRD-A79768653
41934,LJP006_MDAMB231_24H:L17,BRD-A79768653
41935,LJP006_MDAMB231_24H:L18,BRD-A79768653
41936,LJP006_MDAMB231_24H:L16,BRD-A79768653
41937,LJP006_A375_24H:L15,BRD-A79768653
41938,LJP006_A375_24H:L16,BRD-A79768653
41939,LJP006_A375_24H:L17,BRD-A79768653
41940,LJP006_A375_24H:L18,BRD-A79768653
41941,LJP007_HUES3_24H:B03,BRD-A79768653
41942,LJP008_SKL_24H:B03,BRD-A79768653
41943,LJP006_A375_24H:L14,BRD-A79768653
41944,LJP007_NPC_24H:B03,BRD-A79768653
41945,LJP006_PC3_24H:L16,BRD-A79768653
41946,LJP006_PC3_24H:L15,BRD-A79768653
41947,LJP006_PC3_24H:L13,BRD-A79768653
41948,LJP006_MDAMB231_3H:L18,BRD-A79768653
41949,LJP009_MCF7_24H:B03,BRD-A79768653
41950,LJP006_SKBR3_24H:L13,BRD-A79768653
41951,LJP006_PC3_24H:L17,BRD-A79768653
41952,LJP006_PC3_24H:L18,BRD-A79768653
41953,LJP006_PC3_24H:L14,BRD-A79768653
41954,REP.A024_PC3_24H:P24,BRD-A79768653
41955,LJP006_MDAMB231_3H:L17,BRD-A79768653
41956,LJP008_SKL.C_24H:B03,BRD-A79768653
41957,LJP008_HT29_24H:B03,BRD-A79768653
41958,LJP006_HS578T_24H:L18,BRD-A79768653
41959,LJP006_HS578T_24H:L17,BRD-A79768653
41960,LJP006_SKBR3_24H:L14,BRD-A79768653
41961,REP.A024_PC3_24H:P23,BRD-A79768653
41962,LJP009_HEPG2_24H:B03,BRD-A79768653
41963,REP.A024_PC3_24H:P22,BRD-A79768653
41964,REP.A024_PC3_24H:P21,BRD-A79768653
41965,REP.A024_PC3_24H:P20,BRD-A79768653
41966,REP.A024_PC3_24H:P19,BRD-A79768653
41967,LJP006_MDAMB231_3H:L16,BRD-A79768653
41968,LJP006_MDAMB231_3H:L15,BRD-A79768653
41969,REP.A024_YAPC_24H:P19,BRD-A79768653
41970,LJP006_SKBR3_24H:L15,BRD-A79768653
41971,LJP007_PC3_24H:B03,BRD-A79768653
41972,LJP006_SKBR3_24H:L17,BRD-A79768653
41973,LJP006_HME1_3H:L16,BRD-A79768653
41974,LJP006_HME1_3H:L15,BRD-A79768653
41975,LJP007_HCC515_24H:B03,BRD-A79768653
41976,LPROT001_MCF7_6H:K23,BRD-A79768653
41977,LPROT001_MCF7_6H:K21,BRD-A79768653
41978,LPROT001_MCF7_6H:K19,BRD-A79768653
41979,LJP009_HT29_24H:B03,BRD-A79768653
41980,LJP007_HA1E_24H:B03,BRD-A79768653
41981,LJP008_CD34_24H:B03,BRD-A79768653
41982,LJP006_HME1_24H:L18,BRD-A79768653
41983,LJP006_HME1_24H:L17,BRD-A79768653
41984,LJP006_HME1_24H:L16,BRD-A79768653
41985,LJP006_HME1_24H:L15,BRD-A79768653
41986,LPROT002_A549_6H:K19,BRD-A79768653
41987,LPROT002_A549_6H:K21,BRD-A79768653
41988,LJP006_HME1_3H:L17,BRD-A79768653
41989,LPROT002_A549_6H:K23,BRD-A79768653
41990,LJP006_HME1_3H:L18,BRD-A79768653
41991,LJP007_HEPG2_24H:B03,BRD-A79768653
41992,LJP008_NPC.TAK_24H:B03,BRD-A79768653
41993,LJP007_NPC.TAK_24H:B03,BRD-A79768653
41994,LPROT001_NPC.TAK_6H:K24,BRD-A79768653
41995,LJP009_HA1E_24H:B03,BRD-A79768653
41996,LPROT001_NPC.TAK_6H:K22,BRD-A79768653
41997,LPROT001_NPC.TAK_6H:K20,BRD-A79768653
41998,LJP007_MCF7_24H:B03,BRD-A79768653
41999,LJP007_JURKAT_24H:B03,BRD-A79768653
42000,LJP007_HUVEC_24H:B03,BRD-A79768653
42001,LJP008_A375_24H:B03,BRD-A79768653
42002,LJP008_PC3_24H:B03,BRD-A79768653
42003,LJP006_HS578T_24H:L13,BRD-A79768653
42004,LJP009_A549_24H:B03,BRD-A79768653
42005,LJP007_HT29_24H:B03,BRD-A79768653
42006,LJP007_HME1_24H:B03,BRD-A79768653
42007,LJP008_MCF7_24H:B03,BRD-A79768653
42008,LJP006_SKBR3_24H:L16,BRD-A79768653
42009,LJP008_HA1E_24H:B03,BRD-A79768653
42010,LJP008_HUVEC_24H:B03,BRD-A79768653
42011,LJP006_SKBR3_3H:L14,BRD-A79768653
42012,LJP008_A549_24H:B03,BRD-A79768653
42013,REP.A024_YAPC_24H:P24,BRD-A79768653
42014,REP.A024_YAPC_24H:P23,BRD-A79768653
42015,REP.A024_YAPC_24H:P22,BRD-A79768653
42016,REP.A024_YAPC_24H:P21,BRD-A79768653
42017,LJP006_SKBR3_3H:L13,BRD-A79768653
42018,LJP006_HEPG2_24H:L18,BRD-A79768653
42019,LJP006_HEPG2_24H:L17,BRD-A79768653
42020,REP.A024_YAPC_24H:P20,BRD-A79768653
42021,LJP006_HEPG2_24H:L16,BRD-A79768653
42022,LJP006_HEPG2_24H:L15,BRD-A79768653
42023,LJP006_HEPG2_24H:L14,BRD-A79768653
42024,LJP006_HEPG2_24H:L13,BRD-A79768653
42025,LJP006_SKBR3_24H:L18,BRD-A79768653
42026,LJP006_SKBR3_3H:L15,BRD-A79768653
42027,LJP007_SKL.C_24H:B03,BRD-A79768653
42028,LJP006_SKBR3_3H:L16,BRD-A79768653
42029,LJP006_SKBR3_3H:L18,BRD-A79768653
42030,LJP006_HME1_24H:L14,BRD-A79768653
42031,LJP006_HME1_3H:L14,BRD-A79768653
42032,LJP006_HME1_3H:L13,BRD-A79768653
42033,LJP006_HME1_24H:L13,BRD-A79768653
42034,LJP007_CD34_24H:B03,BRD-A79768653
42035,LPROT001_A375_6H:L23,BRD-A79768653
42036,LPROT001_A375_6H:L21,BRD-A79768653
42037,LPROT001_A375_6H:L19,BRD-A79768653
42038,LJP007_ASC.C_24H:B03,BRD-A79768653
42039,LJP009_SKL.C_24H:B03,BRD-A79768653
42040,LJP007_A549_24H:B03,BRD-A79768653
42041,LJP009_PC3_24H:B03,BRD-A79768653
42042,LJP009_ASC.C_24H:B03,BRD-A79768653
42043,LJP007_A375_24H:B03,BRD-A79768653
42044,LJP009_NPC.TAK_24H:B03,BRD-A79768653
42045,LJP006_SKBR3_3H:L17,BRD-A79768653
42046,LJP006_MDAMB231_3H:L14,BRD-A79768653
42047,LJP007_NEU_24H:B03,BRD-A79768653
42048,REP.A024_HA1E_24H:P19,BRD-A79768653
42049,LJP008_ASC.C_24H:B03,BRD-A79768653
42050,LJP009_SKL_24H:B03,BRD-A79768653
42051,LJP006_LNCAP_3H:L18,BRD-A79768653
42052,LJP009_A375_24H:B03,BRD-A79768653
42053,LJP009_HME1_24H:B03,BRD-A79768653
42054,LJP006_LNCAP_3H:L17,BRD-A79768653
42055,LJP006_LNCAP_3H:L16,BRD-A79768653
42056,REP.A024_HELA_24H:P24,BRD-A79768653
42057,REP.A024_HELA_24H:P23,BRD-A79768653
42058,REP.A024_HELA_24H:P22,BRD-A79768653
42059,REP.A024_HELA_24H:P21,BRD-A79768653
42060,REP.A024_HELA_24H:P20,BRD-A79768653
42061,LJP006_LNCAP_3H:L15,BRD-A79768653
42062,REP.A024_HELA_24H:P19,BRD-A79768653
42063,LJP006_LNCAP_3H:L14,BRD-A79768653
42064,LJP009_NPC_24H:B03,BRD-A79768653
42065,LJP006_A549_24H:L18,BRD-A79768653
42066,LJP006_A549_24H:L17,BRD-A79768653
42067,LJP006_A549_24H:L16,BRD-A79768653
42068,LJP009_HUVEC_24H:B03,BRD-A79768653
42069,LJP006_MCF10A_24H:L17,BRD-A79768653
42070,LJP006_MCF10A_24H:L16,BRD-A79768653
42071,LJP006_MCF10A_24H:L15,BRD-A79768653
42072,REP.A024_A375_24H:P24,BRD-A79768653
42073,REP.A024_A375_24H:P23,BRD-A79768653
42074,LJP009_CD34_24H:B03,BRD-A79768653
42075,LJP006_LNCAP_3H:L13,BRD-A79768653
42076,REP.A024_A375_24H:P22,BRD-A79768653
42077,REP.A024_A375_24H:P20,BRD-A79768653
42078,REP.A024_A375_24H:P19,BRD-A79768653
42079,LJP006_MCF10A_24H:L14,BRD-A79768653
42080,LJP006_MCF10A_24H:L13,BRD-A79768653
42081,LJP006_A549_24H:L13,BRD-A79768653
42082,LJP006_A549_24H:L14,BRD-A79768653
42083,LJP006_A549_24H:L15,BRD-A79768653
42084,LJP006_MDAMB231_3H:L13,BRD-A79768653
42085,LJP006_HA1E_24H:L18,BRD-A79768653
42086,LJP006_HA1E_24H:L17,BRD-A79768653
42087,LJP006_HA1E_24H:L16,BRD-A79768653
42088,LJP006_HT29_24H:L14,BRD-A79768653
42089,LJP006_HT29_24H:L13,BRD-A79768653
42090,LJP006_BT20_3H:L13,BRD-A79768653
42091,LJP006_HS578T_24H:L16,BRD-A79768653
42092,LJP006_HS578T_24H:L15,BRD-A79768653
42093,LJP006_BT20_3H:L14,BRD-A79768653
42094,LJP006_BT20_3H:L15,BRD-A79768653
42095,LJP006_HT29_24H:L15,BRD-A79768653
42096,LJP006_BT20_3H:L16,BRD-A79768653
42097,LJP006_BT20_3H:L18,BRD-A79768653
42098,LJP006_HS578T_3H:L18,BRD-A79768653
42099,LJP006_HS578T_3H:L17,BRD-A79768653
42100,LJP006_HS578T_3H:L16,BRD-A79768653
42101,LJP006_HS578T_3H:L15,BRD-A79768653
42102,LJP006_HS578T_3H:L14,BRD-A79768653
42103,LJP006_HS578T_3H:L13,BRD-A79768653
42104,LJP006_BT20_3H:L17,BRD-A79768653
42105,LJP006_MCF10A_24H:L18,BRD-A79768653
42106,LJP009_HCC515_24H:B03,BRD-A79768653
42107,LJP006_HT29_24H:L17,BRD-A79768653
42108,LJP006_HA1E_24H:L15,BRD-A79768653
42109,LJP006_HA1E_24H:L14,BRD-A79768653
42110,LJP006_HA1E_24H:L13,BRD-A79768653
42111,LJP006_LNCAP_24H:L18,BRD-A79768653
42112,LJP006_LNCAP_24H:L17,BRD-A79768653
42113,LJP006_LNCAP_24H:L16,BRD-A79768653
42114,LJP006_LNCAP_24H:L15,BRD-A79768653
42115,LJP006_HT29_24H:L16,BRD-A79768653
42116,LJP006_LNCAP_24H:L14,BRD-A79768653
42117,LJP006_BT20_24H:L13,BRD-A79768653
42118,LJP006_BT20_24H:L14,BRD-A79768653
42119,LJP006_BT20_24H:L15,BRD-A79768653
42120,LJP006_BT20_24H:L16,BRD-A79768653
42121,LJP006_BT20_24H:L17,BRD-A79768653
42122,LJP006_BT20_24H:L18,BRD-A79768653
42123,LJP006_HT29_24H:L18,BRD-A79768653
42124,LJP006_LNCAP_24H:L13,BRD-A79768653
42125,LJP009_NPC.CAS9_24H:B03,BRD-A79768653
42126,REP.A024_A375_24H:P21,BRD-A79768653
42127,LJP006_MCF7_3H:L16,BRD-A79768653
42128,REP.A024_HA1E_24H:P22,BRD-A79768653
42129,REP.A024_HA1E_24H:P23,BRD-A79768653
42130,REP.A024_HA1E_24H:P24,BRD-A79768653
42131,LJP006_MCF7_3H:L18,BRD-A79768653
42132,LJP006_MCF7_3H:L17,BRD-A79768653
42133,LJP009_NEU_24H:B03,BRD-A79768653
42134,LJP006_MCF7_3H:L15,BRD-A79768653
42135,LJP006_MDAMB231_24H:L13,BRD-A79768653
42136,LJP006_MDAMB231_24H:L14,BRD-A79768653
42137,LJP006_MCF7_3H:L14,BRD-A79768653
42138,LJP008_HEPG2_24H:B03,BRD-A79768653
42139,LJP006_MCF7_3H:L13,BRD-A79768653
42140,LJP008_NPC.CAS9_24H:B03,BRD-A79768653
42141,LJP008_NPC_24H:B03,BRD-A79768653
42142,LJP006_MCF7_24H:L18,BRD-A79768653
42143,LJP008_NEU_24H:B03,BRD-A79768653
42144,LJP008_HME1_24H:B03,BRD-A79768653
42145,LJP006_HCC515_24H:L13,BRD-A79768653
42146,LJP006_HCC515_24H:L15,BRD-A79768653
42147,LJP007_NPC.CAS9_24H:B03,BRD-A79768653
42148,LPROT001_PC3_6H:L20,BRD-A79768653
42149,LJP007_MNEU.E_24H:B03,BRD-A79768653
42150,LPROT001_PC3_6H:L22,BRD-A79768653
42151,LPROT001_PC3_6H:L24,BRD-A79768653
42152,REP.A024_MCF7_24H:P24,BRD-A79768653
42153,REP.A024_MCF7_24H:P23,BRD-A79768653
42154,REP.A024_HA1E_24H:P21,BRD-A79768653
42155,REP.A024_MCF7_24H:P22,BRD-A79768653
42156,REP.A024_MCF7_24H:P21,BRD-A79768653
42157,REP.A024_MCF7_24H:P20,BRD-A79768653
42158,REP.A024_MCF7_24H:P19,BRD-A79768653
42159,LJP006_HCC515_24H:L18,BRD-A79768653
42160,LJP006_HCC515_24H:L17,BRD-A79768653
42161,LJP006_HCC515_24H:L16,BRD-A79768653
42162,LJP006_HCC515_24H:L14,BRD-A79768653
42163,LJP006_MCF7_24H:L16,BRD-A79768653
